Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
15/02/21,Verona,Parma,2,1,H,1,1,D,,11,13,5,4,16,15,4,4,4,2,0,0,2021
19/02/21,Fiorentina,Spezia,3,0,H,0,0,D,,10,11,5,3,20,11,0,6,4,0,0,0,2021
19/02/21,Cagliari,Torino,0,1,A,0,0,D,,18,10,3,6,20,19,8,3,3,2,0,0,2021
20/02/21,Lazio,Sampdoria,1,0,H,1,0,H,,11,11,8,2,14,17,4,5,4,3,0,0,2021
20/02/21,Genoa,Verona,2,2,D,0,1,A,,12,9,4,4,11,17,5,1,1,1,0,0,2021
20/02/21,Sassuolo,Bologna,1,1,D,0,1,A,,32,4,11,2,14,8,10,6,1,0,0,1,2021
21/02/21,Parma,Udinese,2,2,D,2,0,H,,15,12,6,3,18,15,3,2,7,4,0,0,2021
21/02/21,Milan,Inter,0,3,A,0,1,A,,16,16,10,8,9,10,7,7,2,1,0,0,2021
21/02/21,Atalanta,Napoli,4,2,H,0,0,D,,15,5,7,4,20,11,6,2,2,1,0,0,2021
21/02/21,Benevento,Roma,0,0,D,0,0,D,,6,14,3,8,11,18,1,9,4,1,1,0,2021
22/02/21,Juventus,Crotone,3,0,H,2,0,H,,26,16,9,3,18,9,7,3,3,1,0,0,2021
27/02/21,Spezia,Parma,2,2,D,0,2,A,,13,10,7,5,18,19,8,2,3,4,0,0,2021
27/02/21,Bologna,Lazio,2,0,H,1,0,H,,14,19,8,7,9,18,4,7,1,2,0,0,2021
27/02/21,Verona,Juventus,1,1,D,0,0,D,,13,15,6,6,18,14,8,5,2,2,0,0,2021
28/02/21,Sampdoria,Atalanta,0,2,A,0,1,A,,7,20,3,11,7,17,5,6,1,3,0,0,2021
28/02/21,Crotone,Cagliari,0,2,A,0,0,D,,11,9,4,4,17,14,7,4,2,4,0,1,2021
28/02/21,Inter,Genoa,3,0,H,1,0,H,,23,3,14,2,12,8,9,1,0,2,0,0,2021
28/02/21,Udinese,Fiorentina,1,0,H,0,0,D,,9,8,3,2,12,20,3,9,1,2,0,0,2021
28/02/21,Napoli,Benevento,2,0,H,1,0,H,,20,4,8,4,13,15,8,2,3,2,1,0,2021
28/02/21,Roma,Milan,1,2,A,0,1,A,,17,20,10,14,14,9,5,8,3,3,0,0,2021
02/03/21,Juventus,Spezia,3,0,H,0,0,D,,20,10,9,2,14,13,5,10,2,0,0,0,2021
03/03/21,Sassuolo,Napoli,3,3,D,2,1,H,,15,15,8,8,16,13,6,4,2,2,0,0,2021
03/03/21,Atalanta,Crotone,5,1,H,1,1,D,,21,4,11,2,7,13,4,3,0,2,0,0,2021
03/03/21,Benevento,Verona,0,3,A,0,2,A,,7,11,2,6,8,20,2,7,0,1,0,0,2021
03/03/21,Cagliari,Bologna,1,0,H,1,0,H,,8,11,5,6,15,18,10,4,2,2,0,0,2021
03/03/21,Fiorentina,Roma,1,2,A,0,0,D,,6,12,2,6,10,15,2,3,1,2,0,0,2021
03/03/21,Genoa,Sampdoria,1,1,D,0,0,D,,8,10,2,6,16,16,2,4,1,0,0,0,2021
03/03/21,Milan,Udinese,1,1,D,0,0,D,,11,6,7,2,21,11,7,2,4,1,0,0,2021
04/03/21,Parma,Inter,1,2,A,0,0,D,,11,12,3,8,8,12,2,2,0,1,0,0,2021
06/03/21,Spezia,Benevento,1,1,D,0,1,A,,14,5,7,2,13,17,3,1,2,4,0,0,2021
06/03/21,Udinese,Sassuolo,2,0,H,1,0,H,,12,8,8,2,10,11,5,6,1,0,0,0,2021
06/03/21,Juventus,Lazio,3,1,H,1,1,D,,8,13,5,5,10,13,4,4,0,1,0,0,2021
07/03/21,Roma,Genoa,1,0,H,1,0,H,,18,7,4,2,15,15,7,1,1,4,0,0,2021
07/03/21,Crotone,Torino,4,2,H,1,1,D,,19,17,10,6,19,22,8,8,4,2,0,1,2021
07/03/21,Fiorentina,Parma,3,3,D,2,1,H,,6,11,5,6,19,16,3,3,0,3,0,0,2021
07/03/21,Verona,Milan,0,2,A,0,1,A,,8,12,1,4,14,12,8,1,2,0,0,0,2021
07/03/21,Sampdoria,Cagliari,2,2,D,0,1,A,,11,10,5,5,15,13,3,5,4,3,0,0,2021
07/03/21,Napoli,Bologna,3,1,H,1,0,H,,15,17,8,7,12,13,6,3,2,0,0,0,2021
08/03/21,Inter,Atalanta,1,0,H,0,0,D,,5,10,1,3,11,17,7,7,0,1,0,0,2021
12/03/21,Lazio,Crotone,3,2,H,2,1,H,,23,6,9,3,10,11,5,1,0,3,0,0,2021
12/03/21,Atalanta,Spezia,3,1,H,0,0,D,,14,6,9,3,17,6,3,5,2,0,0,0,2021
13/03/21,Sassuolo,Verona,3,2,H,1,1,D,,14,12,8,7,15,18,6,5,3,2,0,0,2021
13/03/21,Benevento,Fiorentina,1,4,A,0,3,A,,16,11,6,7,15,18,8,3,3,1,0,0,2021
13/03/21,Genoa,Udinese,1,1,D,1,1,D,,10,9,3,3,14,6,6,3,3,1,0,0,2021
14/03/21,Bologna,Sampdoria,3,1,H,2,1,H,,10,20,7,9,16,11,2,6,2,2,0,0,2021
14/03/21,Parma,Roma,2,0,H,1,0,H,,5,20,4,6,18,16,0,12,3,3,0,0,2021
14/03/21,Torino,Inter,1,2,A,0,0,D,,6,13,4,4,11,12,1,8,0,1,0,0,2021
14/03/21,Cagliari,Juventus,1,3,A,0,3,A,,15,9,7,7,12,16,8,5,0,2,0,0,2021
14/03/21,Milan,Napoli,0,1,A,0,0,D,,12,14,4,5,12,10,5,4,1,3,1,0,2021
17/03/21,Torino,Sassuolo,3,2,H,0,2,A,,23,12,15,5,10,16,6,3,1,2,0,0,2021
19/03/21,Parma,Genoa,1,2,A,1,0,H,,12,7,9,3,22,8,1,3,5,2,0,0,2021
20/03/21,Crotone,Bologna,2,3,A,2,0,H,,15,19,7,10,11,16,10,3,4,7,0,0,2021
20/03/21,Spezia,Cagliari,2,1,H,0,0,D,,12,11,6,7,13,16,4,4,1,2,0,0,2021
21/03/21,Verona,Atalanta,0,2,A,0,2,A,,3,14,1,8,23,20,4,7,3,2,0,0,2021
21/03/21,Juventus,Benevento,0,1,A,0,0,D,,23,7,9,1,12,13,9,1,2,4,0,0,2021
21/03/21,Sampdoria,Torino,1,0,H,1,0,H,,7,9,5,1,15,18,1,7,0,1,0,0,2021
21/03/21,Udinese,Lazio,0,1,A,0,1,A,,14,16,6,8,9,13,6,11,1,3,0,0,2021
21/03/21,Fiorentina,Milan,2,3,A,1,1,D,,9,14,4,6,6,11,8,8,1,3,0,0,2021
21/03/21,Roma,Napoli,0,2,A,0,2,A,,7,10,5,5,18,13,6,4,5,3,0,0,2021
03/04/21,Milan,Sampdoria,1,1,D,0,0,D,,14,5,5,4,15,16,5,5,2,5,0,1,2021
03/04/21,Atalanta,Udinese,3,2,H,2,1,H,,22,8,11,4,15,9,4,1,0,2,0,0,2021
03/04/21,Benevento,Parma,2,2,D,1,0,H,,4,15,4,7,21,18,3,3,2,1,0,0,2021
03/04/21,Cagliari,Verona,0,2,A,0,0,D,,15,9,4,5,17,18,6,5,1,3,0,0,2021
03/04/21,Genoa,Fiorentina,1,1,D,1,1,D,,8,11,2,3,17,10,4,2,2,1,0,1,2021
03/04/21,Lazio,Spezia,2,1,H,0,0,D,,11,7,5,3,18,21,3,4,3,3,2,0,2021
03/04/21,Napoli,Crotone,4,3,H,3,1,H,,28,8,11,4,5,17,4,6,0,4,0,0,2021
03/04/21,Sassuolo,Roma,2,2,D,0,1,A,,12,12,6,9,15,15,3,4,4,3,0,0,2021
03/04/21,Torino,Juventus,2,2,D,1,1,D,,10,18,7,9,16,15,5,6,3,2,0,0,2021
03/04/21,Bologna,Inter,0,1,A,0,1,A,,12,12,3,5,17,15,4,4,4,4,0,0,2021
07/04/21,Inter,Sassuolo,2,1,H,1,0,H,,8,14,5,5,8,13,1,8,2,3,0,0,2021
07/04/21,Juventus,Napoli,2,1,H,1,0,H,,12,15,3,5,17,12,2,6,1,2,0,0,2021
10/04/21,Spezia,Crotone,3,2,H,0,1,A,,9,9,7,6,12,15,3,4,1,1,0,0,2021
10/04/21,Parma,Milan,1,3,A,0,2,A,,15,11,5,7,14,11,7,3,4,4,0,1,2021
10/04/21,Udinese,Torino,0,1,A,0,0,D,,12,9,5,2,21,19,5,4,0,3,0,0,2021
11/04/21,Inter,Cagliari,1,0,H,0,0,D,,15,8,8,2,10,12,5,0,1,1,0,0,2021
11/04/21,Juventus,Genoa,3,1,H,2,0,H,,23,11,14,3,15,11,8,6,3,3,0,0,2021
11/04/21,Sampdoria,Napoli,0,2,A,0,1,A,,11,20,5,9,14,10,8,7,0,3,0,0,2021
11/04/21,Verona,Lazio,0,1,A,0,0,D,,4,14,1,5,15,13,5,4,0,2,0,0,2021
11/04/21,Roma,Bologna,1,0,H,1,0,H,,14,11,7,5,14,14,4,6,3,2,0,0,2021
11/04/21,Fiorentina,Atalanta,2,3,A,0,2,A,,8,14,2,9,15,13,0,6,3,1,0,0,2021
12/04/21,Benevento,Sassuolo,0,1,A,0,1,A,,9,14,5,4,12,14,3,8,3,2,0,0,2021
17/04/21,Crotone,Udinese,1,2,A,0,1,A,,7,14,3,7,12,19,5,7,0,2,0,1,2021
17/04/21,Sampdoria,Verona,3,1,H,0,1,A,,12,18,5,8,16,14,5,7,3,3,0,0,2021
17/04/21,Sassuolo,Fiorentina,3,1,H,0,1,A,,11,7,6,6,8,16,3,4,3,5,0,0,2021
17/04/21,Cagliari,Parma,4,3,H,1,2,A,,23,11,9,6,14,12,0,4,4,2,0,0,2021
18/04/21,Milan,Genoa,2,1,H,1,1,D,,18,11,5,6,10,13,5,4,0,1,0,0,2021
18/04/21,Atalanta,Juventus,1,0,H,0,0,D,,12,12,2,3,18,15,3,8,3,2,0,0,2021
18/04/21,Bologna,Spezia,4,1,H,2,1,H,,10,9,7,5,15,12,4,8,1,1,0,0,2021
18/04/21,Lazio,Benevento,5,3,H,3,1,H,,12,16,8,8,14,11,5,4,2,3,0,0,2021
18/04/21,Torino,Roma,3,1,H,0,1,A,,23,9,11,4,13,13,11,3,2,2,0,1,2021
18/04/21,Napoli,Inter,1,1,D,1,0,H,,12,10,3,5,12,12,3,3,5,2,0,0,2021
20/04/21,Verona,Fiorentina,1,2,A,0,1,A,,11,7,7,5,16,20,5,3,2,3,0,0,2021
21/04/21,Milan,Sassuolo,1,2,A,1,0,H,,18,15,7,7,18,13,3,7,0,1,0,0,2021
21/04/21,Bologna,Torino,1,1,D,1,0,H,,9,18,2,5,25,15,3,7,4,2,0,0,2021
21/04/21,Crotone,Sampdoria,0,1,A,0,0,D,,7,11,4,5,13,7,2,6,1,1,0,0,2021
21/04/21,Genoa,Benevento,2,2,D,2,2,D,,10,8,5,2,14,18,3,0,2,0,0,0,2021
21/04/21,Juventus,Parma,3,1,H,1,1,D,,14,10,8,4,12,18,6,6,2,2,0,0,2021
21/04/21,Spezia,Inter,1,1,D,1,1,D,,1,15,1,6,9,7,0,8,2,0,0,0,2021
21/04/21,Udinese,Cagliari,0,1,A,0,0,D,,14,13,4,5,11,14,2,5,0,2,0,0,2021
22/04/21,Roma,Atalanta,1,1,D,0,1,A,,14,22,3,9,16,7,4,8,4,2,1,1,2021
22/04/21,Napoli,Lazio,5,2,H,2,0,H,,10,14,8,4,7,18,2,3,4,4,0,0,2021
24/04/21,Genoa,Spezia,2,0,H,0,0,D,,11,7,6,1,18,14,0,3,2,2,0,0,2021
24/04/21,Parma,Crotone,3,4,A,1,3,A,,15,13,4,5,15,11,7,5,3,2,0,0,2021
24/04/21,Sassuolo,Sampdoria,1,0,H,0,0,D,,14,9,8,3,15,10,8,3,0,0,0,0,2021
25/04/21,Benevento,Udinese,2,4,A,1,2,A,,22,10,9,7,18,20,11,2,2,2,0,0,2021
25/04/21,Fiorentina,Juventus,1,1,D,1,0,H,,11,7,6,1,13,16,7,2,3,1,0,0,2021
25/04/21,Inter,Verona,1,0,H,0,0,D,,10,12,4,1,7,13,3,8,0,3,0,0,2021
25/04/21,Cagliari,Roma,3,2,H,1,1,D,,10,12,6,7,14,17,4,10,3,1,0,0,2021
25/04/21,Atalanta,Bologna,5,0,H,2,0,H,,26,9,12,3,11,8,8,3,0,1,0,1,2021
26/04/21,Torino,Napoli,0,2,A,0,2,A,,15,25,6,10,16,15,8,11,3,1,1,0,2021
26/04/21,Lazio,Milan,3,0,H,1,0,H,,14,15,6,6,10,11,1,9,2,0,0,0,2021
01/05/21,Verona,Spezia,1,1,D,0,0,D,,7,12,6,2,27,16,5,5,6,2,0,0,2021
01/05/21,Crotone,Inter,0,2,A,0,0,D,,6,23,1,10,10,9,4,11,1,2,0,0,2021
01/05/21,Milan,Benevento,2,0,H,1,0,H,,20,14,11,2,16,8,6,7,2,0,0,0,2021
02/05/21,Lazio,Genoa,4,3,H,2,0,H,,18,10,12,5,13,12,7,4,3,4,0,0,2021
02/05/21,Bologna,Fiorentina,3,3,D,1,1,D,,11,9,6,4,16,12,3,5,2,2,0,0,2021
02/05/21,Napoli,Cagliari,1,1,D,1,0,H,,18,12,6,7,8,14,3,1,1,3,0,0,2021
02/05/21,Sassuolo,Atalanta,1,1,D,0,1,A,,12,10,7,9,18,12,4,4,6,1,1,1,2021
02/05/21,Udinese,Juventus,1,2,A,1,0,H,,7,13,2,4,14,18,2,6,3,0,0,0,2021
02/05/21,Sampdoria,Roma,2,0,H,1,0,H,,12,10,9,5,14,13,8,8,0,3,0,0,2021
03/05/21,Torino,Parma,1,0,H,0,0,D,,13,8,5,1,10,17,5,2,0,3,0,0,2021
08/05/21,Spezia,Napoli,1,4,A,0,3,A,,6,13,3,7,15,18,1,2,3,2,0,0,2021
08/05/21,Udinese,Bologna,1,1,D,1,0,H,,9,16,5,4,12,18,5,10,1,1,0,0,2021
08/05/21,Inter,Sampdoria,5,1,H,3,1,H,,12,13,7,4,10,14,2,8,0,2,0,0,2021
08/05/21,Fiorentina,Lazio,2,0,H,1,0,H,,9,8,5,3,12,14,5,7,4,8,0,1,2021
09/05/21,Genoa,Sassuolo,1,2,A,0,1,A,,13,13,5,7,17,15,8,2,2,0,0,0,2021
09/05/21,Benevento,Cagliari,1,3,A,1,1,D,,7,7,7,4,17,20,4,5,2,2,0,0,2021
09/05/21,Parma,Atalanta,2,5,A,0,1,A,,5,18,2,13,12,15,1,3,1,1,0,0,2021
09/05/21,Verona,Torino,1,1,D,0,0,D,,19,6,7,4,16,22,9,3,3,3,0,0,2021
09/05/21,Roma,Crotone,5,0,H,0,0,D,,20,7,13,2,10,11,8,4,2,0,0,0,2021
09/05/21,Juventus,Milan,0,3,A,0,1,A,,16,11,4,6,17,12,8,2,2,2,0,0,2021
11/05/21,Napoli,Udinese,5,1,H,2,1,H,,21,5,12,2,8,14,8,3,0,1,0,0,2021
12/05/21,Cagliari,Fiorentina,0,0,D,0,0,D,,7,2,1,0,18,10,3,1,1,2,0,0,2021
12/05/21,Atalanta,Benevento,2,0,H,1,0,H,,14,3,4,1,19,11,7,5,2,5,0,1,2021
12/05/21,Bologna,Genoa,0,2,A,0,1,A,,17,12,8,9,9,11,12,4,1,3,0,0,2021
12/05/21,Inter,Roma,3,1,H,2,1,H,,13,17,5,6,4,12,5,8,0,4,0,0,2021
12/05/21,Lazio,Parma,1,0,H,0,0,D,,14,11,6,5,13,14,7,2,1,3,0,0,2021
12/05/21,Sampdoria,Spezia,2,2,D,1,1,D,,14,12,6,7,9,17,5,5,2,2,0,0,2021
12/05/21,Sassuolo,Juventus,1,3,A,0,2,A,,17,14,3,8,10,12,3,5,1,2,0,0,2021
12/05/21,Torino,Milan,0,7,A,0,2,A,,14,14,1,11,13,15,2,3,2,1,0,0,2021
13/05/21,Crotone,Verona,2,1,H,1,0,H,,9,11,4,2,20,11,0,9,3,1,0,0,2021
15/05/21,Genoa,Atalanta,3,4,A,0,3,A,,10,14,7,7,13,8,2,4,1,2,0,0,2021
15/05/21,Spezia,Torino,4,1,H,2,0,H,,14,6,11,3,25,17,3,6,3,5,0,0,2021
15/05/21,Juventus,Inter,3,2,H,2,1,H,,13,7,7,3,10,18,4,3,5,5,1,1,2021
15/05/21,Roma,Lazio,2,0,H,1,0,H,,13,10,2,5,8,8,4,4,2,2,0,1,2021
16/05/21,Fiorentina,Napoli,0,2,A,0,0,D,,7,18,3,8,15,9,3,6,5,1,1,0,2021
16/05/21,Benevento,Crotone,1,1,D,1,0,H,,19,6,11,2,12,19,8,4,2,2,0,1,2021
16/05/21,Udinese,Sampdoria,0,1,A,0,0,D,,9,15,2,6,12,13,6,3,3,1,0,0,2021
16/05/21,Parma,Sassuolo,1,3,A,1,1,D,,16,15,8,12,13,13,2,12,1,0,0,0,2021
16/05/21,Milan,Cagliari,0,0,D,0,0,D,,20,6,4,2,8,8,9,7,2,2,0,0,2021
17/05/21,Verona,Bologna,2,2,D,1,1,D,,11,13,5,5,19,17,4,4,3,3,0,0,2021
18/05/21,Lazio,Torino,0,0,D,0,0,D,,21,6,11,4,11,13,4,0,4,0,0,0,2021
22/05/21,Cagliari,Genoa,0,1,A,0,1,A,,16,11,7,5,9,13,8,4,1,4,0,1,2021
22/05/21,Crotone,Fiorentina,0,0,D,0,0,D,,12,11,4,3,11,10,6,5,2,2,0,0,2021
22/05/21,Sampdoria,Parma,3,0,H,2,0,H,,12,11,4,1,10,12,2,4,1,1,0,0,2021
23/05/21,Inter,Udinese,5,1,H,2,0,H,,14,8,9,2,13,16,3,2,1,0,0,0,2021
23/05/21,Atalanta,Milan,0,2,A,0,1,A,,11,7,1,3,17,11,3,0,3,3,1,0,2021
23/05/21,Bologna,Juventus,1,4,A,0,3,A,,18,19,5,11,7,16,3,0,1,2,0,0,2021
23/05/21,Napoli,Verona,1,1,D,0,0,D,,16,7,3,4,13,25,5,3,3,4,0,0,2021
23/05/21,Sassuolo,Lazio,2,0,H,1,0,H,,10,9,5,2,11,15,3,3,2,1,1,0,2021
23/05/21,Spezia,Roma,2,2,D,2,0,H,,18,14,9,10,13,14,5,2,0,1,0,0,2021
23/05/21,Torino,Benevento,1,1,D,1,0,H,,12,9,7,3,17,10,8,3,0,2,0,0,2021
21/08/21,Inter,Genoa,4,0,H,2,0,H,,17,11,8,5,18,7,8,2,1,2,0,0,2122
21/08/21,Verona,Sassuolo,2,3,A,0,1,A,,12,15,4,8,11,12,7,4,3,2,1,0,2122
21/08/21,Empoli,Lazio,1,3,A,1,3,A,,16,8,5,5,13,10,5,3,2,1,0,0,2122
21/08/21,Torino,Atalanta,1,2,A,0,1,A,,19,6,8,2,17,13,5,1,2,2,0,0,2122
22/08/21,Bologna,Salernitana,3,2,H,0,0,D,,18,8,7,4,13,15,9,4,6,3,2,1,2122
22/08/21,Udinese,Juventus,2,2,D,0,2,A,,11,11,6,4,11,12,3,3,1,3,0,0,2122
22/08/21,Napoli,Venezia,2,0,H,0,0,D,,13,8,4,4,5,22,2,2,1,7,1,0,2122
22/08/21,Roma,Fiorentina,3,1,H,1,0,H,,11,11,6,8,12,14,4,4,3,2,1,1,2122
23/08/21,Cagliari,Spezia,2,2,D,0,1,A,,16,13,10,6,17,17,11,4,2,3,0,0,2122
23/08/21,Sampdoria,Milan,0,1,A,0,1,A,,11,10,3,4,16,14,8,3,3,1,0,0,2122
27/08/21,Udinese,Venezia,3,0,H,1,0,H,,18,8,10,3,11,8,7,2,2,3,0,0,2122
27/08/21,Verona,Inter,1,3,A,1,0,H,,4,15,1,8,13,12,6,4,2,2,0,0,2122
28/08/21,Atalanta,Bologna,0,0,D,0,0,D,,21,3,3,1,11,14,5,5,2,5,0,0,2122
28/08/21,Lazio,Spezia,6,1,H,3,1,H,,18,5,10,2,12,9,4,2,0,2,0,1,2122
28/08/21,Fiorentina,Torino,2,1,H,1,0,H,,10,4,7,1,13,28,3,3,4,5,0,0,2122
28/08/21,Juventus,Empoli,0,1,A,0,1,A,,20,9,6,3,11,6,8,9,2,3,0,0,2122
29/08/21,Genoa,Napoli,1,2,A,0,1,A,,7,12,3,8,17,15,4,5,2,3,0,0,2122
29/08/21,Sassuolo,Sampdoria,0,0,D,0,0,D,,19,13,6,3,9,14,8,6,2,2,0,0,2122
29/08/21,Milan,Cagliari,4,1,H,4,1,H,,17,6,5,2,12,11,8,3,1,5,0,0,2122
29/08/21,Salernitana,Roma,0,4,A,0,0,D,,4,21,0,10,12,11,1,10,2,2,0,0,2122
11/09/21,Empoli,Venezia,1,2,A,0,1,A,,17,10,6,3,12,21,8,2,2,5,0,0,2122
11/09/21,Napoli,Juventus,2,1,H,0,1,A,,24,7,7,4,14,16,13,1,2,1,0,0,2122
11/09/21,Atalanta,Fiorentina,1,2,A,0,1,A,,10,7,5,2,14,19,10,3,5,4,0,0,2122
12/09/21,Sampdoria,Inter,2,2,D,1,2,A,,12,8,3,3,12,13,4,4,4,4,0,0,2122
12/09/21,Cagliari,Genoa,2,3,A,1,0,H,,8,9,3,3,15,15,2,6,2,3,0,0,2122
12/09/21,Spezia,Udinese,0,1,A,0,0,D,,20,8,5,4,12,14,4,5,1,2,0,0,2122
12/09/21,Torino,Salernitana,4,0,H,1,0,H,,15,7,7,2,10,11,7,4,0,2,0,0,2122
12/09/21,Milan,Lazio,2,0,H,1,0,H,,17,7,3,5,9,18,5,1,1,4,0,0,2122
12/09/21,Roma,Sassuolo,2,1,H,1,0,H,,19,13,9,7,7,11,4,6,2,1,0,0,2122
13/09/21,Bologna,Verona,1,0,H,0,0,D,,13,5,4,1,14,21,6,2,1,3,0,0,2122
17/09/21,Sassuolo,Torino,0,1,A,0,0,D,,9,18,1,6,7,20,6,3,0,4,0,0,2122
18/09/21,Genoa,Fiorentina,1,2,A,0,0,D,,9,16,3,5,13,16,1,11,4,4,0,0,2122
18/09/21,Inter,Bologna,6,1,H,3,0,H,,19,7,11,2,10,9,5,1,0,3,0,0,2122
18/09/21,Salernitana,Atalanta,0,1,A,0,0,D,,11,10,1,3,21,13,6,4,4,4,0,0,2122
19/09/21,Empoli,Sampdoria,0,3,A,0,1,A,,15,14,4,7,10,10,8,8,2,2,0,0,2122
19/09/21,Venezia,Spezia,1,2,A,0,1,A,,14,12,3,3,13,10,3,10,4,1,0,0,2122
19/09/21,Lazio,Cagliari,2,2,D,1,0,H,,28,10,10,3,3,11,10,1,1,3,0,1,2122
19/09/21,Verona,Roma,3,2,H,0,1,A,,10,15,6,2,14,13,3,8,4,2,0,0,2122
19/09/21,Juventus,Milan,1,1,D,1,0,H,,9,13,4,3,13,16,4,4,1,1,0,0,2122
20/09/21,Udinese,Napoli,0,4,A,0,2,A,,9,18,1,8,10,11,2,5,2,1,0,0,2122
21/09/21,Bologna,Genoa,2,2,D,0,0,D,,17,11,6,6,14,15,7,2,3,4,0,0,2122
21/09/21,Atalanta,Sassuolo,2,1,H,2,1,H,,14,8,5,1,17,16,5,5,2,2,0,0,2122
21/09/21,Fiorentina,Inter,1,3,A,1,0,H,,14,17,6,5,11,15,4,8,2,3,1,0,2122
22/09/21,Salernitana,Verona,2,2,D,1,2,A,,15,10,4,5,13,17,4,5,2,3,0,0,2122
22/09/21,Spezia,Juventus,2,3,A,1,1,D,,10,26,5,9,14,10,5,15,2,1,0,0,2122
22/09/21,Cagliari,Empoli,0,2,A,0,1,A,,16,17,1,5,15,13,7,4,2,1,0,0,2122
22/09/21,Milan,Venezia,2,0,H,0,0,D,,15,8,4,2,12,13,4,4,0,2,0,0,2122
23/09/21,Sampdoria,Napoli,0,4,A,0,2,A,,13,17,5,9,10,7,5,5,2,1,0,0,2122
23/09/21,Torino,Lazio,1,1,D,0,0,D,,16,6,5,2,19,9,6,5,3,3,0,0,2122
23/09/21,Roma,Udinese,1,0,H,1,0,H,,12,8,2,3,22,8,6,6,4,1,1,0,2122
25/09/21,Spezia,Milan,1,2,A,0,0,D,,8,18,2,5,12,11,2,4,2,2,0,0,2122
25/09/21,Inter,Atalanta,2,2,D,1,2,A,,19,23,6,5,13,11,4,11,3,5,0,0,2122
25/09/21,Genoa,Verona,3,3,D,0,1,A,,10,12,4,7,13,13,3,2,3,2,0,0,2122
26/09/21,Juventus,Sampdoria,3,2,H,2,1,H,,16,5,6,3,22,16,4,2,4,3,0,0,2122
26/09/21,Empoli,Bologna,4,2,H,2,1,H,,15,20,7,5,15,22,2,10,2,2,0,0,2122
26/09/21,Sassuolo,Salernitana,1,0,H,0,0,D,,17,12,6,5,16,16,4,8,3,3,0,0,2122
26/09/21,Udinese,Fiorentina,0,1,A,0,1,A,,12,8,5,2,14,11,4,1,2,3,0,0,2122
26/09/21,Lazio,Roma,3,2,H,2,1,H,,9,20,4,8,11,13,1,9,2,4,0,0,2122
26/09/21,Napoli,Cagliari,2,0,H,1,0,H,,18,6,7,1,12,10,6,4,2,1,0,0,2122
27/09/21,Venezia,Torino,1,1,D,0,0,D,,8,8,2,3,9,18,4,1,1,4,0,1,2122
01/10/21,Cagliari,Venezia,1,1,D,1,0,H,,9,10,3,4,15,19,2,4,2,5,0,0,2122
02/10/21,Salernitana,Genoa,1,0,H,0,0,D,,10,19,4,4,15,17,10,8,2,2,0,0,2122
02/10/21,Torino,Juventus,0,1,A,0,0,D,,12,10,2,3,20,14,4,6,3,1,0,0,2122
02/10/21,Sassuolo,Inter,1,2,A,1,0,H,,12,18,8,3,10,19,6,8,4,2,0,0,2122
03/10/21,Bologna,Lazio,3,0,H,2,0,H,,10,8,3,4,5,16,3,3,2,5,0,1,2122
03/10/21,Sampdoria,Udinese,3,3,D,1,2,A,,13,18,3,7,12,15,6,8,4,5,0,0,2122
03/10/21,Verona,Spezia,4,0,H,3,0,H,,6,12,4,4,15,11,1,5,1,1,0,1,2122
03/10/21,Fiorentina,Napoli,1,2,A,1,1,D,,10,12,3,6,16,13,8,2,3,3,0,0,2122
03/10/21,Roma,Empoli,2,0,H,1,0,H,,18,11,7,3,11,16,5,5,2,3,0,0,2122
03/10/21,Atalanta,Milan,2,3,A,0,2,A,,17,13,6,7,13,14,9,5,1,4,0,0,2122
16/10/21,Spezia,Salernitana,2,1,H,0,1,A,,18,15,5,4,13,15,10,2,2,3,0,0,2122
16/10/21,Lazio,Inter,3,1,H,0,1,A,,19,12,8,4,12,12,7,3,3,6,1,0,2122
16/10/21,Milan,Verona,3,2,H,0,2,A,,17,10,4,5,11,20,5,4,1,4,0,0,2122
17/10/21,Cagliari,Sampdoria,3,1,H,1,0,H,,12,17,5,3,14,18,5,9,4,2,0,0,2122
17/10/21,Empoli,Atalanta,1,4,A,1,2,A,,13,22,6,7,10,15,5,4,3,2,0,0,2122
17/10/21,Genoa,Sassuolo,2,2,D,1,2,A,,19,15,4,5,11,18,6,1,2,4,0,0,2122
17/10/21,Udinese,Bologna,1,1,D,0,0,D,,10,23,2,11,15,11,2,8,3,7,1,0,2122
17/10/21,Napoli,Torino,1,0,H,0,0,D,,10,11,3,3,6,20,3,4,2,4,0,0,2122
17/10/21,Juventus,Roma,1,0,H,1,0,H,,6,14,2,4,18,13,0,6,3,5,0,0,2122
18/10/21,Venezia,Fiorentina,1,0,H,1,0,H,,4,10,2,2,17,11,2,5,2,5,0,1,2122
22/10/21,Torino,Genoa,3,2,H,2,0,H,,17,14,6,4,20,18,2,4,2,3,0,0,2122
22/10/21,Sampdoria,Spezia,2,1,H,2,0,H,,6,17,2,7,9,9,0,8,3,1,0,0,2122
23/10/21,Salernitana,Empoli,2,4,A,0,4,A,,12,11,6,6,11,16,7,1,1,3,0,0,2122
23/10/21,Sassuolo,Venezia,3,1,H,1,1,D,,14,8,7,3,10,15,5,4,1,2,0,0,2122
23/10/21,Bologna,Milan,2,4,A,0,2,A,,9,15,4,7,7,15,4,1,1,3,2,0,2122
